bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand
3,3360,2,2,1,2,20,8,2020-05-02 09:15:00
3,3361,2,0,0,2,3,12,2020-05-02 09:15:00
3,3401,1,2,2,1,12,17,2020-05-02 09:15:00
3,3402,1,0,0,1,10,11,2020-05-02 09:15:00
3,3403,4,6,5,3,127,69,2020-05-02 09:15:00
3,3404,4,8,5,4,97,61,2020-05-02 09:15:00
3,3405,1,0,0,1,5,26,2020-05-02 09:15:00
3,3451,2,3,3,2,16,12,2020-05-02 09:15:00
3,3452,2,1,1,2,13,25,2020-05-02 09:15:00
3,3453,2,0,0,2,14,29,2020-05-02 09:15:00
3,3454,6,11,5,6,40,66,2020-05-02 09:15:00
3,3455,2,0,0,2,7,11,2020-05-02 09:15:00
3,3456,1,4,3,1,15,15,2020-05-02 09:15:00
3,3457,3,0,0,2,20,23,2020-05-02 09:15:00
3,3458,1,1,1,1,6,9,2020-05-02 09:15:00
3,3459,7,0,0,6,70,64,2020-05-02 09:15:00
3,3460,3,0,0,3,54,16,2020-05-02 09:15:00
3,3461,1,0,0,1,1,16,2020-05-02 09:15:00
3,3462,1,0,0,1,8,5,2020-05-02 09:15:00
4,4011,10,8,5,9,92,106,2020-05-02 09:15:00
4,4012,3,5,3,3,12,60,2020-05-02 09:15:00
5,5111,12,23,15,11,82,229,2020-05-02 09:15:00
5,5112,12,13,9,9,88,155,2020-05-02 09:15:00
5,5113,15,32,28,14,117,238,2020-05-02 09:15:00
5,5114,5,9,7,4,39,71,2020-05-02 09:15:00
5,5116,4,7,7,3,34,75,2020-05-02 09:15:00
5,5117,2,5,4,2,20,31,2020-05-02 09:15:00
5,5119,5,1,0,4,33,36,2020-05-02 09:15:00
5,5120,1,3,2,1,22,14,2020-05-02 09:15:00
5,5122,3,8,7,3,36,57,2020-05-02 09:15:00
5,5124,5,10,8,5,115,96,2020-05-02 09:15:00
5,5154,5,8,5,5,30,47,2020-05-02 09:15:00
5,5158,6,4,4,6,57,37,2020-05-02 09:15:00
5,5162,7,8,8,6,49,76,2020-05-02 09:15:00
5,5166,4,6,6,4,19,38,2020-05-02 09:15:00
5,5170,9,8,5,8,69,103,2020-05-02 09:15:00
5,5314,14,15,11,11,74,209,2020-05-02 09:15:00
5,5315,26,38,26,18,88,328,2020-05-02 09:15:00
5,5316,4,1,1,2,41,47,2020-05-02 09:15:00
5,5334,8,14,13,7,70,85,2020-05-02 09:15:00
5,5358,6,5,4,5,18,58,2020-05-02 09:15:00
5,5362,7,5,3,7,35,47,2020-05-02 09:15:00
5,5366,3,2,2,3,9,40,2020-05-02 09:15:00
5,5370,3,9,6,3,5,28,2020-05-02 09:15:00
5,5374,6,2,1,6,39,47,2020-05-02 09:15:00
5,5378,4,4,4,4,16,40,2020-05-02 09:15:00
5,5382,5,5,2,5,20,62,2020-05-02 09:15:00
5,5512,2,2,1,2,42,25,2020-05-02 09:15:00
5,5513,6,5,2,4,83,52,2020-05-02 09:15:00
5,5515,7,12,11,7,62,193,2020-05-02 09:15:00
5,5554,5,3,3,5,33,49,2020-05-02 09:15:00
5,5558,3,1,1,3,33,14,2020-05-02 09:15:00
5,5562,14,5,2,14,131,192,2020-05-02 09:15:00
5,5566,6,16,12,5,48,58,2020-05-02 09:15:00
5,5570,5,3,2,5,30,32,2020-05-02 09:15:00
5,5711,4,4,4,4,45,103,2020-05-02 09:15:00
5,5754,3,3,2,3,22,32,2020-05-02 09:15:00
5,5758,4,3,3,3,31,41,2020-05-02 09:15:00
5,5762,5,2,2,5,24,17,2020-05-02 09:15:00
5,5766,2,4,3,2,30,52,2020-05-02 09:15:00
5,5770,6,10,3,6,50,99,2020-05-02 09:15:00
5,5774,5,3,2,4,50,75,2020-05-02 09:15:00
5,5911,7,6,3,5,74,167,2020-05-02 09:15:00
5,5913,7,9,8,7,67,204,2020-05-02 09:15:00
5,5914,5,4,2,5,51,37,2020-05-02 09:15:00
5,5915,6,4,2,5,42,52,2020-05-02 09:15:00
5,5916,4,6,5,4,23,46,2020-05-02 09:15:00
5,5954,5,4,2,5,34,61,2020-05-02 09:15:00
5,5958,9,4,4,9,69,56,2020-05-02 09:15:00
5,5962,7,9,6,7,40,68,2020-05-02 09:15:00
5,5966,3,8,7,3,24,23,2020-05-02 09:15:00
5,5970,6,2,2,6,48,92,2020-05-02 09:15:00
5,5974,7,2,0,7,35,61,2020-05-02 09:15:00
5,5978,8,5,2,8,85,76,2020-05-02 09:15:00
6,6411,6,11,2,4,25,52,2020-05-02 09:15:00
6,6412,16,48,40,12,127,245,2020-05-02 09:15:00
6,6413,2,5,4,2,51,63,2020-05-02 09:15:00
6,6414,5,7,6,4,56,86,2020-05-02 09:15:00
6,6431,5,5,2,5,25,29,2020-05-02 09:15:00
6,6432,2,12,7,2,2,25,2020-05-02 09:15:00
6,6433,2,5,3,2,17,19,2020-05-02 09:15:00
6,6434,3,1,0,3,7,23,2020-05-02 09:15:00
6,6435,4,13,9,4,40,50,2020-05-02 09:15:00
6,6436,2,6,4,2,53,16,2020-05-02 09:15:00
6,6437,2,9,7,2,25,124,2020-05-02 09:15:00
6,6438,2,9,8,2,20,37,2020-05-02 09:15:00
6,6439,2,1,1,2,11,11,2020-05-02 09:15:00
6,6440,5,4,4,5,63,78,2020-05-02 09:15:00
6,6531,4,12,12,4,45,217,2020-05-02 09:15:00
6,6532,2,2,2,2,21,40,2020-05-02 09:15:00
6,6533,3,3,2,3,28,38,2020-05-02 09:15:00
6,6534,3,7,5,2,48,113,2020-05-02 09:15:00
6,6535,4,2,1,4,22,17,2020-05-02 09:15:00
6,6611,6,7,6,6,53,134,2020-05-02 09:15:00
6,6631,4,8,7,4,17,63,2020-05-02 09:15:00
6,6632,3,3,2,3,35,38,2020-05-02 09:15:00
6,6633,3,0,0,3,14,15,2020-05-02 09:15:00
6,6634,3,2,0,3,23,25,2020-05-02 09:15:00
6,6635,5,0,0,5,42,54,2020-05-02 09:15:00
6,6636,2,2,2,2,16,23,2020-05-02 09:15:00
7,7111,5,6,4,4,38,75,2020-05-02 09:15:00
7,7131,2,1,0,2,15,13,2020-05-02 09:15:00
7,7132,2,3,0,2,15,7,2020-05-02 09:15:00
7,7133,4,0,0,4,23,23,2020-05-02 09:15:00
7,7134,2,0,0,2,9,14,2020-05-02 09:15:00
7,7135,2,0,0,2,11,5,2020-05-02 09:15:00
7,7137,3,1,0,3,18,7,2020-05-02 09:15:00
7,7138,4,1,1,4,31,22,2020-05-02 09:15:00
7,7140,2,0,0,2,10,5,2020-05-02 09:15:00
7,7141,5,1,1,5,23,23,2020-05-02 09:15:00
7,7143,4,2,0,4,19,18,2020-05-02 09:15:00
7,7211,4,1,1,3,52,75,2020-05-02 09:15:00
7,7231,2,2,2,2,17,13,2020-05-02 09:15:00
7,7232,2,0,0,2,11,8,2020-05-02 09:15:00
7,7233,1,1,0,1,3,1,2020-05-02 09:15:00
7,7235,2,0,0,2,13,3,2020-05-02 09:15:00
7,7311,1,3,1,1,9,14,2020-05-02 09:15:00
7,7312,1,6,4,1,58,102,2020-05-02 09:15:00
7,7313,2,2,1,2,12,10,2020-05-02 09:15:00
7,7314,4,5,4,4,51,71,2020-05-02 09:15:00
7,7315,2,10,4,2,40,103,2020-05-02 09:15:00
7,7316,1,0,0,1,8,13,2020-05-02 09:15:00
7,7317,1,0,0,1,7,10,2020-05-02 09:15:00
7,7318,2,4,3,2,6,24,2020-05-02 09:15:00
7,7319,1,2,0,1,5,25,2020-05-02 09:15:00
7,7320,1,1,1,1,10,5,2020-05-02 09:15:00
7,7331,1,0,0,1,4,4,2020-05-02 09:15:00
7,7332,2,4,3,2,1,15,2020-05-02 09:15:00
7,7333,2,0,0,2,6,6,2020-05-02 09:15:00
7,7334,2,1,1,2,17,12,2020-05-02 09:15:00
7,7335,1,0,0,1,8,7,2020-05-02 09:15:00
7,7336,1,0,0,1,3,13,2020-05-02 09:15:00
7,7339,2,9,6,2,15,11,2020-05-02 09:15:00
7,7340,1,0,0,1,9,0,2020-05-02 09:15:00
8,8111,11,25,17,10,243,281,2020-05-02 09:15:00
8,8115,4,9,9,4,24,40,2020-05-02 09:15:00
8,8116,6,16,13,4,35,54,2020-05-02 09:15:00
8,8117,3,7,6,2,38,29,2020-05-02 09:15:00
8,8118,5,29,21,4,136,98,2020-05-02 09:15:00
8,8119,2,9,6,2,70,38,2020-05-02 09:15:00
8,8121,1,18,12,1,66,42,2020-05-02 09:15:00
8,8125,1,8,5,1,4,14,2020-05-02 09:15:00
8,8126,1,5,3,1,4,7,2020-05-02 09:15:00
8,8127,2,7,3,2,8,18,2020-05-02 09:15:00
8,8128,3,8,8,3,37,31,2020-05-02 09:15:00
8,8135,1,3,3,1,8,17,2020-05-02 09:15:00
8,8136,3,8,4,3,20,30,2020-05-02 09:15:00
8,8211,2,5,4,1,15,9,2020-05-02 09:15:00
8,8212,4,8,5,4,45,126,2020-05-02 09:15:00
8,8215,2,7,4,2,47,33,2020-05-02 09:15:00
8,8216,2,0,0,2,4,11,2020-05-02 09:15:00
8,8221,5,26,10,5,121,253,2020-05-02 09:15:00
8,8222,4,17,13,3,32,98,2020-05-02 09:15:00
8,8225,3,4,3,3,17,5,2020-05-02 09:15:00
8,8226,4,3,1,4,8,38,2020-05-02 09:15:00
8,8231,2,5,4,2,40,52,2020-05-02 09:15:00
8,8235,2,4,3,2,13,9,2020-05-02 09:15:00
8,8236,2,0,0,2,18,12,2020-05-02 09:15:00
8,8237,1,2,1,1,6,12,2020-05-02 09:15:00
8,8311,4,18,15,4,52,133,2020-05-02 09:15:00
8,8315,4,2,2,4,53,68,2020-05-02 09:15:00
8,8316,2,4,3,2,4,10,2020-05-02 09:15:00
8,8317,6,12,5,6,142,41,2020-05-02 09:15:00
8,8325,2,5,2,2,4,9,2020-05-02 09:15:00
8,8326,3,12,11,1,20,55,2020-05-02 09:15:00
8,8327,1,3,3,1,16,4,2020-05-02 09:15:00
8,8335,6,3,1,5,33,55,2020-05-02 09:15:00
8,8336,1,7,6,1,15,10,2020-05-02 09:15:00
8,8337,2,4,3,2,29,15,2020-05-02 09:15:00
8,8415,1,4,4,1,17,25,2020-05-02 09:15:00
8,8416,5,22,21,2,19,114,2020-05-02 09:15:00
8,8417,1,9,8,1,10,17,2020-05-02 09:15:00
8,8421,3,14,7,3,80,75,2020-05-02 09:15:00
8,8425,2,1,0,2,21,4,2020-05-02 09:15:00
8,8426,1,6,5,1,12,15,2020-05-02 09:15:00
8,8435,3,4,1,3,39,33,2020-05-02 09:15:00
8,8436,4,8,7,3,24,44,2020-05-02 09:15:00
8,8437,1,6,3,1,11,11,2020-05-02 09:15:00
9,9161,1,0,0,1,14,44,2020-05-02 09:15:00
9,9162,29,119,95,26,285,610,2020-05-02 09:15:00
9,9163,1,8,6,1,43,27,2020-05-02 09:15:00
9,9171,2,0,0,1,7,29,2020-05-02 09:15:00
9,9172,2,6,6,2,4,16,2020-05-02 09:15:00
9,9173,2,5,3,2,18,24,2020-05-02 09:15:00
9,9174,1,9,7,1,40,28,2020-05-02 09:15:00
9,9175,1,2,2,1,9,11,2020-05-02 09:15:00
9,9176,3,3,2,3,27,49,2020-05-02 09:15:00
9,9177,1,4,2,1,8,19,2020-05-02 09:15:00
9,9178,1,7,4,1,7,17,2020-05-02 09:15:00
9,9179,1,0,0,1,3,12,2020-05-02 09:15:00
9,9180,2,1,0,2,61,56,2020-05-02 09:15:00
9,9182,1,2,2,1,20,10,2020-05-02 09:15:00
9,9183,1,10,5,1,15,14,2020-05-02 09:15:00
9,9184,2,2,2,2,7,11,2020-05-02 09:15:00
9,9185,3,2,2,2,19,9,2020-05-02 09:15:00
9,9186,1,0,0,1,6,7,2020-05-02 09:15:00
9,9187,4,24,20,4,25,46,2020-05-02 09:15:00
9,9188,5,6,5,5,62,31,2020-05-02 09:15:00
9,9189,3,11,9,2,22,34,2020-05-02 09:15:00
9,9190,3,1,0,3,20,24,2020-05-02 09:15:00
9,9261,4,6,2,3,17,47,2020-05-02 09:15:00
9,9262,3,3,2,2,26,20,2020-05-02 09:15:00
9,9263,1,2,1,1,21,20,2020-05-02 09:15:00
9,9271,2,7,4,2,12,23,2020-05-02 09:15:00
9,9272,2,1,0,2,12,10,2020-05-02 09:15:00
9,9273,3,2,1,3,16,10,2020-05-02 09:15:00
9,9274,1,2,2,1,4,6,2020-05-02 09:15:00
9,9275,1,3,3,1,9,9,2020-05-02 09:15:00
9,9276,2,3,1,2,14,11,2020-05-02 09:15:00
9,9277,1,9,9,1,23,12,2020-05-02 09:15:00
9,9278,2,9,2,2,13,13,2020-05-02 09:15:00
9,9279,2,3,1,2,9,8,2020-05-02 09:15:00
9,9361,1,4,3,1,19,15,2020-05-02 09:15:00
9,9362,4,48,41,4,105,245,2020-05-02 09:15:00
9,9363,1,18,12,1,18,63,2020-05-02 09:15:00
9,9371,1,1,1,1,8,8,2020-05-02 09:15:00
9,9372,1,1,1,1,7,10,2020-05-02 09:15:00
9,9373,1,2,2,1,15,20,2020-05-02 09:15:00
9,9375,2,3,2,2,2,11,2020-05-02 09:15:00
9,9376,3,9,9,3,17,23,2020-05-02 09:15:00
9,9461,4,3,3,1,37,23,2020-05-02 09:15:00
9,9462,5,8,8,2,14,51,2020-05-02 09:15:00
9,9463,1,7,1,1,10,26,2020-05-02 09:15:00
9,9464,1,1,1,1,12,30,2020-05-02 09:15:00
9,9471,2,2,1,2,13,4,2020-05-02 09:15:00
9,9472,1,0,0,1,5,5,2020-05-02 09:15:00
9,9474,2,1,1,2,12,13,2020-05-02 09:15:00
9,9475,2,1,1,2,9,8,2020-05-02 09:15:00
9,9476,1,1,1,1,8,9,2020-05-02 09:15:00
9,9477,1,6,6,1,6,32,2020-05-02 09:15:00
9,9478,2,6,4,2,13,16,2020-05-02 09:15:00
9,9479,2,2,1,2,18,7,2020-05-02 09:15:00
9,9561,2,3,2,2,20,11,2020-05-02 09:15:00
9,9562,3,12,10,3,51,121,2020-05-02 09:15:00
9,9563,2,5,5,2,35,17,2020-05-02 09:15:00
9,9564,8,21,8,6,111,141,2020-05-02 09:15:00
9,9571,3,4,2,3,22,12,2020-05-02 09:15:00
9,9574,3,4,2,3,1,23,2020-05-02 09:15:00
9,9575,2,1,1,1,8,16,2020-05-02 09:15:00
9,9576,1,1,0,1,6,7,2020-05-02 09:15:00
9,9577,2,1,1,2,4,12,2020-05-02 09:15:00
9,9661,2,10,5,1,6,60,2020-05-02 09:15:00
9,9662,2,9,9,2,10,41,2020-05-02 09:15:00
9,9663,3,11,9,3,72,95,2020-05-02 09:15:00
9,9672,3,1,0,3,11,33,2020-05-02 09:15:00
9,9673,1,13,7,1,32,132,2020-05-02 09:15:00
9,9674,2,1,1,2,11,5,2020-05-02 09:15:00
9,9675,1,1,1,1,8,4,2020-05-02 09:15:00
9,9676,1,0,0,1,5,9,2020-05-02 09:15:00
9,9677,1,0,0,1,4,5,2020-05-02 09:15:00
9,9678,2,0,0,2,6,2,2020-05-02 09:15:00
9,9679,1,2,1,1,5,8,2020-05-02 09:15:00
9,9761,4,5,0,3,29,114,2020-05-02 09:15:00
9,9762,1,2,1,1,21,10,2020-05-02 09:15:00
9,9763,1,1,1,1,5,19,2020-05-02 09:15:00
9,9764,1,0,0,1,12,19,2020-05-02 09:15:00
9,9771,2,5,5,2,11,15,2020-05-02 09:15:00
9,9772,2,0,0,2,3,11,2020-05-02 09:15:00
9,9773,2,3,2,2,10,14,2020-05-02 09:15:00
9,9774,4,1,1,4,20,47,2020-05-02 09:15:00
9,9775,2,3,0,2,8,11,2020-05-02 09:15:00
9,9776,2,1,1,2,7,9,2020-05-02 09:15:00
9,9777,2,3,3,2,9,12,2020-05-02 09:15:00
9,9778,2,3,2,2,7,15,2020-05-02 09:15:00
9,9779,3,2,1,3,10,24,2020-05-02 09:15:00
9,9780,1,2,2,1,26,10,2020-05-02 09:15:00
10,10041,7,13,9,7,148,123,2020-05-02 09:15:00
10,10042,2,0,0,2,19,6,2020-05-02 09:15:00
10,10043,3,0,0,3,23,19,2020-05-02 09:15:00
10,10044,4,4,3,3,33,37,2020-05-02 09:15:00
10,10045,10,18,14,2,88,148,2020-05-02 09:15:00
10,10046,1,0,0,1,9,9,2020-05-02 09:15:00
11,11000,60,123,99,42,446,1089,2020-05-02 09:15:00
12,12051,3,3,2,3,24,46,2020-05-02 09:15:00
12,12052,2,0,0,2,46,55,2020-05-02 09:15:00
12,12053,1,1,1,1,4,11,2020-05-02 09:15:00
12,12054,3,6,3,3,27,33,2020-05-02 09:15:00
12,12060,2,12,2,2,44,67,2020-05-02 09:15:00
12,12061,5,1,0,5,19,53,2020-05-02 09:15:00
12,12062,3,0,0,3,23,21,2020-05-02 09:15:00
12,12063,2,1,1,2,12,14,2020-05-02 09:15:00
12,12064,3,2,1,3,22,23,2020-05-02 09:15:00
12,12065,5,2,2,5,34,25,2020-05-02 09:15:00
12,12066,1,1,1,1,16,24,2020-05-02 09:15:00
12,12067,4,2,2,4,86,66,2020-05-02 09:15:00
12,12068,3,0,0,3,12,29,2020-05-02 09:15:00
12,12069,3,2,0,3,44,57,2020-05-02 09:15:00
12,12070,2,0,0,2,19,6,2020-05-02 09:15:00
12,12071,3,0,0,3,14,9,2020-05-02 09:15:00
12,12072,2,1,1,2,12,10,2020-05-02 09:15:00
12,12073,4,1,1,4,14,27,2020-05-02 09:15:00
13,13003,2,0,0,2,40,79,2020-05-02 09:15:00
13,13004,1,0,0,1,14,40,2020-05-02 09:15:00
13,13071,5,3,2,5,44,68,2020-05-02 09:15:00
13,13072,5,0,0,4,40,23,2020-05-02 09:15:00
13,13073,3,0,0,3,29,34,2020-05-02 09:15:00
13,13074,2,0,0,2,7,7,2020-05-02 09:15:00
13,13075,6,1,1,6,76,130,2020-05-02 09:15:00
13,13076,7,0,0,7,38,120,2020-05-02 09:15:00
14,14511,3,7,3,3,31,147,2020-05-02 09:15:00
14,14521,6,6,6,6,41,49,2020-05-02 09:15:00
14,14522,5,1,1,5,46,32,2020-05-02 09:15:00
14,14523,2,2,1,2,14,22,2020-05-02 09:15:00
14,14524,4,10,9,4,34,72,2020-05-02 09:15:00
14,14612,10,9,7,6,62,175,2020-05-02 09:15:00
14,14625,5,0,0,5,22,29,2020-05-02 09:15:00
14,14626,5,1,1,5,23,36,2020-05-02 09:15:00
14,14627,5,3,2,5,45,49,2020-05-02 09:15:00
14,14628,5,25,15,5,63,57,2020-05-02 09:15:00
14,14713,8,6,1,7,152,263,2020-05-02 09:15:00
14,14729,3,0,0,3,26,27,2020-05-02 09:15:00
14,14730,8,0,0,8,43,38,2020-05-02 09:15:00
15,15001,2,1,1,2,40,42,2020-05-02 09:15:00
15,15002,5,8,6,5,90,203,2020-05-02 09:15:00
15,15003,6,2,2,4,65,161,2020-05-02 09:15:00
15,15081,2,0,0,2,12,10,2020-05-02 09:15:00
15,15082,3,0,0,3,26,38,2020-05-02 09:15:00
15,15083,2,3,0,2,25,12,2020-05-02 09:15:00
15,15084,3,1,1,3,32,27,2020-05-02 09:15:00
15,15085,4,1,0,4,32,28,2020-05-02 09:15:00
15,15086,2,1,1,2,24,12,2020-05-02 09:15:00
15,15087,3,0,0,3,20,17,2020-05-02 09:15:00
15,15088,2,0,0,2,10,17,2020-05-02 09:15:00
15,15089,4,0,0,4,27,49,2020-05-02 09:15:00
15,15090,2,0,0,2,34,14,2020-05-02 09:15:00
15,15091,2,1,1,2,39,24,2020-05-02 09:15:00
16,16051,2,3,2,2,42,53,2020-05-02 09:15:00
16,16052,1,5,2,1,6,40,2020-05-02 09:15:00
16,16053,2,3,2,1,15,93,2020-05-02 09:15:00
16,16054,1,2,2,1,27,7,2020-05-02 09:15:00
16,16055,1,0,0,1,3,12,2020-05-02 09:15:00
16,16056,1,3,2,1,28,16,2020-05-02 09:15:00
16,16061,3,2,1,3,11,19,2020-05-02 09:15:00
16,16062,3,8,8,3,42,39,2020-05-02 09:15:00
16,16063,3,1,1,3,19,68,2020-05-02 09:15:00
16,16064,3,7,2,3,71,33,2020-05-02 09:15:00
16,16066,2,3,1,2,16,32,2020-05-02 09:15:00
16,16067,1,0,0,1,27,9,2020-05-02 09:15:00
16,16068,1,0,0,1,10,8,2020-05-02 09:15:00
16,16069,1,0,0,1,5,3,2020-05-02 09:15:00
16,16070,2,0,0,2,7,9,2020-05-02 09:15:00
16,16071,3,6,4,3,45,81,2020-05-02 09:15:00
16,16072,1,1,1,1,1,7,2020-05-02 09:15:00
16,16073,1,1,1,1,17,11,2020-05-02 09:15:00
16,16074,1,0,0,1,11,5,2020-05-02 09:15:00
16,16075,1,1,0,1,4,2,2020-05-02 09:15:00
16,16076,1,7,7,1,4,13,2020-05-02 09:15:00
16,16077,2,0,0,1,30,28,2020-05-02 09:15:00
